Date,WS [MPH],QC
2021-01-07 08:15:00,2.83,QA'ed
2021-01-07 08:30:00,3.34,QA'ed
2021-01-07 08:45:00,2.82,QA'ed
2021-01-07 09:15:00,2.21,QA'ed
2021-01-07 09:30:00,2.33,QA'ed
2021-01-07 09:45:00,3.33,QA'ed
2021-01-07 10:00:00,3.23,QA'ed
2021-01-07 10:15:00,3.27,QA'ed
2021-01-07 10:30:00,4.52,QA'ed
2021-01-07 10:45:00,5.57,QA'ed
2021-01-07 11:00:00,4.96,QA'ed
2021-01-07 11:15:00,4.57,QA'ed
2021-01-07 11:30:00,3.6,QA'ed
2021-01-07 11:45:00,3.73,QA'ed
2021-01-07 12:00:00,3.86,QA'ed
2021-01-07 12:15:00,3.38,QA'ed
2021-01-07 12:30:00,2.51,QA'ed
2021-01-07 12:45:00,6.42,QA'ed
2021-01-07 13:00:00,8.77,QA'ed
2021-01-07 13:15:00,7.97,QA'ed
2021-01-07 13:30:00,9.15,QA'ed
2021-01-07 13:45:00,9.63,QA'ed
2021-01-07 14:00:00,11.06,QA'ed
2021-01-07 14:15:00,11.96,QA'ed
2021-01-07 14:30:00,10.73,QA'ed
2021-01-07 14:45:00,8.46,QA'ed
2021-01-07 15:00:00,10.0,QA'ed
2021-01-07 15:15:00,10.66,QA'ed
2021-01-07 15:30:00,9.47,QA'ed
2021-01-07 15:45:00,7.95,QA'ed
2021-01-07 16:00:00,8.77,QA'ed
2021-01-07 16:15:00,10.96,QA'ed
2021-01-07 16:30:00,12.05,QA'ed
2021-01-07 16:45:00,12.17,QA'ed
2021-01-07 17:00:00,10.87,QA'ed
2021-01-07 17:15:00,10.53,QA'ed
2021-01-07 17:30:00,10.44,QA'ed
2021-01-07 17:45:00,9.78,QA'ed
2021-01-07 18:00:00,8.99,QA'ed
2021-01-07 18:15:00,7.42,QA'ed
2021-01-07 18:30:00,7.72,QA'ed
2021-01-07 18:45:00,8.54,QA'ed
2021-01-07 19:00:00,9.2,QA'ed
2021-01-07 19:15:00,7.94,QA'ed
2021-01-07 19:30:00,8.84,QA'ed
2021-01-07 19:45:00,9.78,QA'ed
2021-01-07 20:00:00,10.08,QA'ed
2021-01-07 20:15:00,10.28,QA'ed
2021-01-07 20:30:00,11.58,QA'ed
2021-01-07 20:45:00,12.03,QA'ed
2021-01-07 21:00:00,12.56,QA'ed
2021-01-07 21:15:00,13.33,QA'ed
2021-01-07 21:30:00,13.52,QA'ed
2021-01-07 21:45:00,12.89,QA'ed
2021-01-07 22:00:00,12.44,QA'ed
2021-01-07 22:15:00,11.45,QA'ed
2021-01-07 22:30:00,10.39,QA'ed
2021-01-07 22:45:00,9.51,QA'ed
2021-01-07 23:00:00,8.52,QA'ed
2021-01-07 23:15:00,9.43,QA'ed
2021-01-07 23:30:00,9.87,QA'ed
2021-01-07 23:45:00,10.24,QA'ed
2021-01-08 00:00:00,11.44,QA'ed
2021-01-08 00:15:00,12.03,QA'ed
2021-01-08 00:30:00,11.87,QA'ed
2021-01-08 00:45:00,13.21,QA'ed
2021-01-08 01:00:00,13.65,QA'ed
2021-01-08 01:15:00,12.64,QA'ed
2021-01-08 01:30:00,15.37,QA'ed
2021-01-08 01:45:00,14.77,QA'ed
2021-01-08 02:00:00,14.39,QA'ed
2021-01-08 02:15:00,14.25,QA'ed
2021-01-08 02:30:00,15.66,QA'ed
2021-01-08 02:45:00,15.07,QA'ed
2021-01-08 03:00:00,16.54,QA'ed
2021-01-08 03:15:00,14.71,QA'ed
2021-01-08 03:30:00,14.01,QA'ed
2021-01-08 03:45:00,14.8,QA'ed
2021-01-08 04:00:00,14.13,QA'ed
2021-01-08 04:15:00,14.15,QA'ed
2021-01-08 04:30:00,15.38,QA'ed
2021-01-08 04:45:00,15.68,QA'ed
2021-01-08 05:00:00,11.51,QA'ed
2021-01-08 05:15:00,10.15,QA'ed
2021-01-08 05:30:00,9.99,QA'ed
2021-01-08 05:45:00,10.46,QA'ed
2021-01-08 06:00:00,8.99,QA'ed
2021-01-08 06:15:00,9.04,QA'ed
2021-01-08 06:30:00,9.43,QA'ed
2021-01-08 06:45:00,9.13,QA'ed
2021-01-08 07:00:00,10.64,QA'ed
2021-01-08 07:15:00,10.45,QA'ed
2021-01-08 07:30:00,9.94,QA'ed
2021-01-08 07:45:00,9.78,QA'ed
2021-01-08 08:00:00,8.93,QA'ed
2021-01-08 08:15:00,9.85,QA'ed
2021-01-08 08:30:00,9.68,QA'ed
2021-01-08 08:45:00,10.07,QA'ed
2021-01-08 09:00:00,9.38,QA'ed
2021-01-08 09:15:00,10.02,QA'ed
2021-01-08 09:30:00,11.53,QA'ed
2021-01-08 09:45:00,11.51,QA'ed
2021-01-08 10:00:00,10.69,QA'ed
2021-01-08 10:15:00,10.72,QA'ed
2021-01-08 10:30:00,10.2,QA'ed
2021-01-08 10:45:00,9.76,QA'ed
2021-01-08 11:00:00,8.93,QA'ed
2021-01-08 11:15:00,11.31,QA'ed
2021-01-08 11:30:00,16.31,QA'ed
2021-01-08 11:45:00,15.05,QA'ed
2021-01-08 12:00:00,16.88,QA'ed
2021-01-08 12:15:00,14.09,QA'ed
2021-01-08 12:30:00,13.37,QA'ed
2021-01-08 12:45:00,16.59,QA'ed
2021-01-08 13:00:00,14.98,QA'ed
2021-01-08 13:15:00,14.65,QA'ed
2021-01-08 13:30:00,16.5,QA'ed
2021-01-08 13:45:00,16.88,QA'ed
2021-01-08 14:00:00,17.09,QA'ed
2021-01-08 14:15:00,16.77,QA'ed
2021-01-08 14:30:00,15.83,QA'ed
2021-01-08 14:45:00,16.4,QA'ed
2021-01-08 15:00:00,20.25,QA'ed
2021-01-08 15:15:00,18.92,QA'ed
2021-01-08 15:30:00,21.33,QA'ed
2021-01-08 15:45:00,23.45,QA'ed
2021-01-08 16:00:00,20.71,QA'ed
2021-01-08 16:15:00,20.46,QA'ed
2021-01-08 16:30:00,21.5,QA'ed
2021-01-08 16:45:00,22.05,QA'ed
2021-01-08 17:00:00,21.55,QA'ed
2021-01-08 17:15:00,21.45,QA'ed
2021-01-08 17:30:00,19.54,QA'ed
2021-01-08 17:45:00,20.44,QA'ed
2021-01-08 18:00:00,19.11,QA'ed
2021-01-08 18:15:00,19.35,QA'ed
2021-01-08 18:30:00,17.75,QA'ed
2021-01-08 18:45:00,17.91,QA'ed
2021-01-08 19:00:00,20.07,QA'ed
2021-01-08 19:15:00,20.16,QA'ed
2021-01-08 19:30:00,21.29,QA'ed
2021-01-08 19:45:00,22.05,QA'ed
2021-01-08 20:00:00,21.24,QA'ed
2021-01-08 20:15:00,18.52,QA'ed
2021-01-08 20:30:00,15.84,QA'ed
2021-01-08 20:45:00,18.06,QA'ed
2021-01-08 21:00:00,19.19,QA'ed
2021-01-08 21:15:00,19.23,QA'ed
2021-01-08 21:30:00,19.28,QA'ed
2021-01-08 21:45:00,17.67,QA'ed
2021-01-08 22:00:00,17.86,QA'ed
2021-01-08 22:15:00,16.55,QA'ed
2021-01-08 22:30:00,15.91,QA'ed
2021-01-08 22:45:00,15.3,QA'ed
2021-01-08 23:00:00,13.39,QA'ed
2021-01-08 23:15:00,10.16,QA'ed
2021-01-08 23:30:00,8.57,QA'ed
2021-01-08 23:45:00,8.04,QA'ed
2021-01-09 00:00:00,7.82,QA'ed
2021-01-09 00:15:00,5.69,QA'ed
2021-01-09 00:30:00,6.16,QA'ed
2021-01-09 00:45:00,6.49,QA'ed
2021-01-09 01:00:00,7.88,QA'ed
2021-01-09 01:15:00,9.05,QA'ed
2021-01-09 01:30:00,8.27,QA'ed
2021-01-09 01:45:00,12.96,QA'ed
2021-01-09 02:00:00,12.06,QA'ed
2021-01-09 02:15:00,13.1,QA'ed
2021-01-09 02:30:00,12.22,QA'ed
2021-01-09 02:45:00,13.01,QA'ed
2021-01-09 03:00:00,8.86,QA'ed
2021-01-09 03:15:00,10.98,QA'ed
2021-01-09 03:30:00,12.1,QA'ed
2021-01-09 03:45:00,12.05,QA'ed
2021-01-09 04:00:00,12.32,QA'ed
2021-01-09 04:15:00,12.83,QA'ed
2021-01-09 04:30:00,14.77,QA'ed
2021-01-09 04:45:00,14.3,QA'ed
2021-01-09 05:00:00,13.48,QA'ed
2021-01-09 05:15:00,12.46,QA'ed
2021-01-09 05:30:00,13.19,QA'ed
2021-01-09 05:45:00,12.63,QA'ed
2021-01-09 06:00:00,11.52,QA'ed
2021-01-09 06:15:00,10.46,QA'ed
2021-01-09 06:30:00,10.28,QA'ed
2021-01-09 06:45:00,11.33,QA'ed
2021-01-09 07:00:00,11.14,QA'ed
2021-01-09 07:15:00,13.76,QA'ed
2021-01-09 07:30:00,13.09,QA'ed
2021-01-09 07:45:00,12.71,QA'ed
2021-01-09 08:00:00,12.07,QA'ed
2021-01-09 08:15:00,13.36,QA'ed
2021-01-09 08:30:00,14.46,QA'ed
2021-01-09 08:45:00,15.84,QA'ed
2021-01-09 09:00:00,15.36,QA'ed
2021-01-09 09:15:00,14.93,QA'ed
2021-01-09 09:30:00,14.62,QA'ed
2021-01-09 09:45:00,15.75,QA'ed
2021-01-09 10:00:00,14.6,QA'ed
2021-01-09 10:15:00,13.46,QA'ed
2021-01-09 10:30:00,14.07,QA'ed
2021-01-09 10:45:00,13.31,QA'ed
2021-01-09 11:00:00,11.31,QA'ed
2021-01-09 11:15:00,6.7,QA'ed
2021-01-09 11:30:00,9.76,QA'ed
2021-01-09 11:45:00,10.14,QA'ed
2021-01-09 12:00:00,9.51,QA'ed
2021-01-09 12:15:00,8.1,QA'ed
2021-01-09 12:30:00,10.02,QA'ed
2021-01-09 12:45:00,6.27,QA'ed
2021-01-09 13:00:00,7.57,QA'ed
2021-01-09 13:15:00,7.08,QA'ed
2021-01-09 13:30:00,9.65,QA'ed
2021-01-09 13:45:00,9.79,QA'ed
2021-01-09 14:00:00,10.42,QA'ed
2021-01-09 14:15:00,10.07,QA'ed
2021-01-09 14:30:00,9.48,QA'ed
2021-01-09 14:45:00,9.1,QA'ed
2021-01-09 15:00:00,8.72,QA'ed
2021-01-09 15:15:00,8.26,QA'ed
2021-01-09 15:30:00,7.53,QA'ed
2021-01-09 15:45:00,6.87,QA'ed
2021-01-09 16:00:00,6.64,QA'ed
2021-01-09 16:15:00,8.18,QA'ed
2021-01-09 16:30:00,9.11,QA'ed
2021-01-09 16:45:00,7.83,QA'ed
2021-01-09 17:00:00,10.87,QA'ed
2021-01-09 17:15:00,12.28,QA'ed
2021-01-09 17:30:00,11.52,QA'ed
2021-01-09 17:45:00,12.25,QA'ed
2021-01-09 18:00:00,12.74,QA'ed
2021-01-09 18:15:00,11.58,QA'ed
2021-01-09 18:30:00,12.85,QA'ed
2021-01-09 18:45:00,12.76,QA'ed
2021-01-09 19:00:00,14.27,QA'ed
2021-01-09 19:15:00,16.08,QA'ed
2021-01-09 19:30:00,15.14,QA'ed
2021-01-09 19:45:00,16.85,QA'ed
2021-01-09 20:00:00,16.69,QA'ed
2021-01-09 20:15:00,16.6,QA'ed
2021-01-09 20:30:00,17.22,QA'ed
2021-01-09 20:45:00,13.27,QA'ed
2021-01-09 21:00:00,16.03,QA'ed
2021-01-09 21:15:00,14.82,QA'ed
2021-01-09 21:30:00,14.31,QA'ed
2021-01-09 21:45:00,13.96,QA'ed
2021-01-09 22:00:00,11.68,QA'ed
2021-01-09 22:15:00,11.27,QA'ed
2021-01-09 22:30:00,11.74,QA'ed
2021-01-09 22:45:00,13.41,QA'ed
2021-01-09 23:00:00,16.64,QA'ed
2021-01-09 23:15:00,18.27,QA'ed
2021-01-09 23:30:00,17.59,QA'ed
2021-01-09 23:45:00,17.72,QA'ed
2021-01-10 00:00:00,18.1,QA'ed
2021-01-10 00:15:00,17.42,QA'ed
2021-01-10 00:30:00,17.62,QA'ed
2021-01-10 00:45:00,17.57,QA'ed
2021-01-10 01:00:00,16.88,QA'ed
2021-01-10 01:15:00,16.66,QA'ed
2021-01-10 01:30:00,16.65,QA'ed
2021-01-10 01:45:00,16.78,QA'ed
2021-01-10 02:00:00,17.12,QA'ed
2021-01-10 02:15:00,17.44,QA'ed
2021-01-10 02:30:00,16.11,QA'ed
2021-01-10 02:45:00,15.78,QA'ed
2021-01-10 03:00:00,15.96,QA'ed
2021-01-10 03:15:00,16.18,QA'ed
2021-01-10 03:30:00,16.71,QA'ed
2021-01-10 03:45:00,16.66,QA'ed
2021-01-10 04:00:00,16.65,QA'ed
2021-01-10 04:15:00,15.54,QA'ed
2021-01-10 04:30:00,14.67,QA'ed
2021-01-10 04:45:00,14.67,QA'ed
2021-01-10 05:00:00,15.86,QA'ed
2021-01-10 05:15:00,16.07,QA'ed
2021-01-10 05:30:00,15.49,QA'ed
2021-01-10 05:45:00,14.98,QA'ed
2021-01-10 06:00:00,16.24,QA'ed
2021-01-10 06:15:00,15.77,QA'ed
2021-01-10 06:30:00,15.94,QA'ed
2021-01-10 06:45:00,16.02,QA'ed
2021-01-10 07:00:00,16.08,QA'ed
2021-01-10 07:15:00,16.52,QA'ed
2021-01-10 07:30:00,15.56,QA'ed
2021-01-10 07:45:00,15.78,QA'ed
2021-01-10 08:00:00,15.9,QA'ed
2021-01-10 08:15:00,15.78,QA'ed
2021-01-10 08:30:00,15.45,QA'ed
2021-01-10 08:45:00,14.55,QA'ed
2021-01-10 09:00:00,13.45,QA'ed
2021-01-10 09:15:00,12.86,QA'ed
2021-01-10 09:30:00,12.27,QA'ed
2021-01-10 09:45:00,12.31,QA'ed
2021-01-10 10:00:00,12.03,QA'ed
2021-01-10 10:15:00,11.5,QA'ed
2021-01-10 10:30:00,10.65,QA'ed
2021-01-10 10:45:00,10.4,QA'ed
2021-01-10 11:00:00,10.12,QA'ed
2021-01-10 11:15:00,9.49,QA'ed
2021-01-10 11:30:00,8.83,QA'ed
2021-01-10 11:45:00,7.43,QA'ed
2021-01-10 12:00:00,6.91,QA'ed
2021-01-10 12:15:00,6.0,QA'ed
2021-01-10 12:30:00,5.49,QA'ed
2021-01-10 12:45:00,5.21,QA'ed
2021-01-10 13:00:00,5.49,QA'ed
2021-01-10 13:15:00,6.04,QA'ed
2021-01-10 13:30:00,5.34,QA'ed
2021-01-10 13:45:00,4.93,QA'ed
2021-01-10 14:00:00,4.44,QA'ed
2021-01-10 14:15:00,5.16,QA'ed
2021-01-10 14:30:00,4.83,QA'ed
2021-01-10 14:45:00,5.66,QA'ed
2021-01-10 15:00:00,6.72,QA'ed
2021-01-10 15:15:00,7.76,QA'ed
2021-01-10 15:30:00,8.08,QA'ed
2021-01-10 15:45:00,5.92,QA'ed
2021-01-10 16:00:00,5.93,QA'ed
2021-01-10 16:15:00,6.12,QA'ed
2021-01-10 16:30:00,6.24,QA'ed
2021-01-10 16:45:00,6.09,QA'ed
2021-01-10 17:00:00,5.95,QA'ed
2021-01-10 17:15:00,5.68,QA'ed
2021-01-10 17:30:00,4.4,QA'ed
2021-01-10 17:45:00,3.84,QA'ed
2021-01-10 18:00:00,4.53,QA'ed
2021-01-10 18:15:00,5.09,QA'ed
2021-01-10 18:30:00,4.78,QA'ed
2021-01-10 18:45:00,4.82,QA'ed
2021-01-10 19:00:00,3.91,QA'ed
2021-01-10 19:15:00,3.44,QA'ed
2021-01-10 19:30:00,2.59,QA'ed
2021-01-10 19:45:00,2.2,QA'ed
2021-01-10 20:00:00,2.69,QA'ed
2021-01-10 20:15:00,10.68,QA'ed
2021-01-10 20:30:00,11.94,QA'ed
2021-01-10 20:45:00,13.39,QA'ed
2021-01-10 21:00:00,12.34,QA'ed
2021-01-10 21:15:00,12.02,QA'ed
2021-01-10 21:30:00,12.88,QA'ed
2021-01-10 21:45:00,14.04,QA'ed
2021-01-10 22:00:00,14.92,QA'ed
2021-01-10 22:15:00,14.99,QA'ed
2021-01-10 22:30:00,13.36,QA'ed
2021-01-10 22:45:00,13.67,QA'ed
2021-01-10 23:00:00,12.8,QA'ed
2021-01-10 23:15:00,11.51,QA'ed
2021-01-10 23:30:00,10.85,QA'ed
2021-01-10 23:45:00,12.74,QA'ed
2021-01-11 00:00:00,10.78,QA'ed
2021-01-11 00:15:00,10.48,QA'ed
2021-01-11 00:30:00,9.55,QA'ed
2021-01-11 00:45:00,8.95,QA'ed
2021-01-11 01:00:00,8.14,QA'ed
2021-01-11 01:15:00,8.15,QA'ed
2021-01-11 01:30:00,8.4,QA'ed
2021-01-11 01:45:00,8.7,QA'ed
2021-01-11 02:00:00,9.47,QA'ed
2021-01-11 02:15:00,9.22,QA'ed
2021-01-11 02:30:00,8.31,QA'ed
2021-01-11 02:45:00,7.9,QA'ed
2021-01-11 03:00:00,8.04,QA'ed
2021-01-11 03:15:00,8.68,QA'ed
2021-01-11 03:30:00,6.76,QA'ed
2021-01-11 03:45:00,5.46,QA'ed
2021-01-11 04:00:00,4.26,QA'ed
2021-01-11 04:15:00,5.04,QA'ed
2021-01-11 04:30:00,6.12,QA'ed
2021-01-11 04:45:00,6.66,QA'ed
2021-01-11 05:00:00,7.74,QA'ed
2021-01-11 05:15:00,8.09,QA'ed
2021-01-11 05:30:00,8.85,QA'ed
2021-01-11 05:45:00,8.01,QA'ed
2021-01-11 06:00:00,8.0,QA'ed
2021-01-11 06:15:00,7.63,QA'ed
2021-01-11 06:30:00,6.95,QA'ed
2021-01-11 06:45:00,6.98,QA'ed
2021-01-11 07:00:00,6.57,QA'ed
2021-01-11 07:15:00,8.65,QA'ed
2021-01-11 07:30:00,9.13,QA'ed
2021-01-11 07:45:00,7.44,QA'ed
2021-01-11 08:00:00,6.12,QA'ed
2021-01-11 08:15:00,6.07,QA'ed
2021-01-11 08:30:00,4.48,QA'ed
2021-01-11 08:45:00,4.3,QA'ed
2021-01-11 09:00:00,4.55,QA'ed
2021-01-11 09:15:00,4.56,QA'ed
2021-01-11 09:30:00,4.24,QA'ed
2021-01-11 09:45:00,4.07,QA'ed
2021-01-11 10:00:00,3.7,QA'ed
2021-01-11 10:15:00,4.35,QA'ed
2021-01-11 10:30:00,5.03,QA'ed
2021-01-11 10:45:00,5.52,QA'ed
2021-01-11 11:00:00,4.28,QA'ed
2021-01-11 11:15:00,3.98,QA'ed
2021-01-11 11:30:00,2.81,QA'ed
2021-01-11 11:45:00,2.76,QA'ed
2021-01-11 12:00:00,3.38,QA'ed
2021-01-11 12:15:00,5.32,QA'ed
2021-01-11 12:30:00,4.62,QA'ed
2021-01-11 12:45:00,4.93,QA'ed
2021-01-11 13:00:00,4.61,QA'ed
2021-01-11 13:15:00,5.23,QA'ed
2021-01-11 13:30:00,5.81,QA'ed
2021-01-11 13:45:00,5.94,QA'ed
2021-01-11 14:00:00,4.89,QA'ed
2021-01-11 14:15:00,4.85,QA'ed
2021-01-11 14:30:00,5.19,QA'ed
2021-01-11 14:45:00,5.98,QA'ed
2021-01-11 15:00:00,6.72,QA'ed
2021-01-11 15:15:00,6.29,QA'ed
2021-01-11 15:30:00,5.95,QA'ed
2021-01-11 15:45:00,5.17,QA'ed
2021-01-11 16:00:00,4.22,QA'ed
2021-01-11 16:15:00,3.72,QA'ed
2021-01-11 16:30:00,4.28,QA'ed
2021-01-11 16:45:00,5.37,QA'ed
2021-01-11 17:00:00,4.82,QA'ed
2021-01-11 17:15:00,5.7,QA'ed
2021-01-11 17:30:00,4.95,QA'ed
2021-01-11 17:45:00,3.93,QA'ed
2021-01-11 18:00:00,3.08,QA'ed
2021-01-11 18:15:00,3.23,QA'ed
2021-01-11 18:30:00,5.85,QA'ed
2021-01-11 18:45:00,4.61,QA'ed
2021-01-11 19:00:00,5.58,QA'ed
2021-01-11 19:15:00,6.15,QA'ed
2021-01-11 19:30:00,5.52,QA'ed
2021-01-11 19:45:00,5.74,QA'ed
2021-01-11 20:00:00,4.28,QA'ed
2021-01-11 20:15:00,4.72,QA'ed
2021-01-11 20:30:00,4.04,QA'ed
2021-01-11 20:45:00,5.02,QA'ed
2021-01-11 21:00:00,5.13,QA'ed
2021-01-11 21:15:00,4.74,QA'ed
2021-01-11 21:30:00,4.9,QA'ed
2021-01-11 21:45:00,5.38,QA'ed
2021-01-11 22:00:00,5.99,QA'ed
2021-01-11 22:15:00,5.32,QA'ed
2021-01-11 22:30:00,4.65,QA'ed
2021-01-11 22:45:00,5.55,QA'ed
2021-01-11 23:00:00,7.24,QA'ed
2021-01-11 23:15:00,7.47,QA'ed
2021-01-11 23:30:00,6.11,QA'ed
2021-01-11 23:45:00,3.47,QA'ed
2021-01-12 00:00:00,1.48,QA'ed
2021-01-12 00:15:00,1.81,QA'ed
2021-01-12 00:30:00,2.5,QA'ed
2021-01-12 00:45:00,2.54,QA'ed
2021-01-12 01:00:00,1.59,QA'ed
2021-01-12 01:15:00,2.11,QA'ed
2021-01-12 01:30:00,1.72,QA'ed
2021-01-12 01:45:00,0.78,QA'ed
2021-01-12 02:00:00,1.29,QA'ed
2021-01-12 02:15:00,2.2,QA'ed
2021-01-12 02:30:00,2.09,QA'ed
2021-01-12 02:45:00,2.98,QA'ed
2021-01-12 03:00:00,2.16,QA'ed
2021-01-12 03:15:00,3.38,QA'ed
2021-01-12 03:30:00,3.27,QA'ed
2021-01-12 03:45:00,2.71,QA'ed
2021-01-12 04:00:00,2.98,QA'ed
2021-01-12 04:15:00,1.17,QA'ed
2021-01-12 04:30:00,2.8,QA'ed
2021-01-12 04:45:00,2.41,QA'ed
2021-01-12 05:00:00,2.43,QA'ed
2021-01-12 05:15:00,2.4,QA'ed
2021-01-12 05:30:00,2.57,QA'ed
2021-01-12 05:45:00,3.27,QA'ed
2021-01-12 06:00:00,1.69,QA'ed
2021-01-12 06:15:00,0.75,QA'ed
2021-01-12 06:30:00,0.78,QA'ed
2021-01-12 06:45:00,3.29,QA'ed
2021-01-12 07:00:00,3.83,QA'ed
2021-01-12 07:15:00,5.73,QA'ed
2021-01-12 07:30:00,6.03,QA'ed
2021-01-12 07:45:00,4.27,QA'ed
2021-01-12 08:00:00,2.98,QA'ed
2021-01-12 08:15:00,1.98,QA'ed
2021-01-12 08:30:00,3.33,QA'ed
2021-01-12 08:45:00,2.12,QA'ed
2021-01-12 09:00:00,2.03,QA'ed
2021-01-12 09:15:00,2.34,QA'ed
2021-01-12 09:30:00,4.41,QA'ed
2021-01-12 09:45:00,6.43,QA'ed
2021-01-12 10:00:00,7.33,QA'ed
2021-01-12 10:15:00,7.28,QA'ed
2021-01-12 10:30:00,7.32,QA'ed
2021-01-12 10:45:00,8.32,QA'ed
2021-01-12 11:00:00,6.87,QA'ed
2021-01-12 11:15:00,7.63,QA'ed
2021-01-12 11:30:00,6.41,QA'ed
2021-01-12 11:45:00,5.55,QA'ed
2021-01-12 12:00:00,4.62,QA'ed
2021-01-12 12:15:00,4.6,QA'ed
2021-01-12 12:30:00,5.35,QA'ed
2021-01-12 12:45:00,5.57,QA'ed
2021-01-12 13:00:00,5.45,QA'ed
2021-01-12 13:15:00,4.52,QA'ed
2021-01-12 13:30:00,4.5,QA'ed
2021-01-12 13:45:00,3.58,QA'ed
2021-01-12 14:00:00,2.63,QA'ed
2021-01-12 14:15:00,1.12,QA'ed
2021-01-12 14:30:00,4.86,QA'ed
2021-01-12 14:45:00,6.9,QA'ed
2021-01-12 15:00:00,5.13,QA'ed
2021-01-12 15:15:00,2.74,QA'ed
2021-01-12 15:30:00,10.93,QA'ed
2021-01-12 15:45:00,16.11,QA'ed
2021-01-12 16:00:00,14.88,QA'ed
2021-01-12 16:15:00,13.34,QA'ed
2021-01-12 16:30:00,9.28,QA'ed
2021-01-12 16:45:00,11.02,QA'ed
2021-01-12 17:00:00,7.87,QA'ed
2021-01-12 17:15:00,6.85,QA'ed
2021-01-12 17:30:00,7.94,QA'ed
2021-01-12 17:45:00,7.44,QA'ed
2021-01-12 18:00:00,5.1,QA'ed
2021-01-12 18:15:00,3.38,QA'ed
2021-01-12 18:30:00,3.01,QA'ed
2021-01-12 18:45:00,3.75,QA'ed
2021-01-12 19:00:00,5.5,QA'ed
2021-01-12 19:15:00,6.38,QA'ed
2021-01-12 19:30:00,5.73,QA'ed
2021-01-12 19:45:00,4.82,QA'ed
2021-01-12 20:00:00,3.44,QA'ed
2021-01-12 20:15:00,4.45,QA'ed
2021-01-12 20:30:00,4.36,QA'ed
2021-01-12 20:45:00,4.15,QA'ed
2021-01-12 21:00:00,4.48,QA'ed
2021-01-12 21:15:00,4.61,QA'ed
2021-01-12 21:30:00,6.06,QA'ed
2021-01-12 21:45:00,4.74,QA'ed
2021-01-12 22:00:00,6.26,QA'ed
2021-01-12 22:15:00,7.38,QA'ed
2021-01-12 22:30:00,6.52,QA'ed
2021-01-12 22:45:00,7.99,QA'ed
2021-01-12 23:00:00,7.93,QA'ed
2021-01-12 23:15:00,8.76,QA'ed
2021-01-12 23:30:00,12.29,QA'ed
2021-01-12 23:45:00,8.94,QA'ed
2021-01-13 00:00:00,12.51,QA'ed
2021-01-13 00:15:00,6.59,QA'ed
2021-01-13 00:30:00,10.08,QA'ed
2021-01-13 00:45:00,9.09,QA'ed
2021-01-13 01:00:00,7.26,QA'ed
2021-01-13 01:15:00,8.18,QA'ed
2021-01-13 01:30:00,8.61,QA'ed
2021-01-13 01:45:00,8.69,QA'ed
2021-01-13 02:00:00,8.94,QA'ed
2021-01-13 02:15:00,9.9,QA'ed
2021-01-13 02:30:00,9.02,QA'ed
2021-01-13 02:45:00,7.71,QA'ed
2021-01-13 03:00:00,11.31,QA'ed
2021-01-13 03:15:00,10.23,QA'ed
2021-01-13 03:30:00,7.24,QA'ed
2021-01-13 03:45:00,7.82,QA'ed
2021-01-13 04:00:00,13.29,QA'ed
2021-01-13 04:15:00,13.96,QA'ed
2021-01-13 04:30:00,11.08,QA'ed
2021-01-13 04:45:00,10.15,QA'ed
2021-01-13 05:00:00,5.79,QA'ed
2021-01-13 05:15:00,5.53,QA'ed
2021-01-13 05:30:00,8.29,QA'ed
2021-01-13 05:45:00,11.96,QA'ed
2021-01-13 06:00:00,9.59,QA'ed
2021-01-13 06:15:00,8.39,QA'ed
2021-01-13 06:30:00,7.57,QA'ed
2021-01-13 06:45:00,11.71,QA'ed
2021-01-13 07:00:00,12.5,QA'ed
2021-01-13 07:15:00,9.8,QA'ed
2021-01-13 07:30:00,7.81,QA'ed
2021-01-13 07:45:00,7.76,QA'ed
2021-01-13 08:00:00,9.14,QA'ed
2021-01-13 08:15:00,11.98,QA'ed
2021-01-13 08:30:00,10.95,QA'ed
2021-01-13 08:45:00,10.31,QA'ed
2021-01-13 09:00:00,12.37,QA'ed
2021-01-13 09:15:00,14.43,QA'ed
2021-01-13 09:30:00,14.93,QA'ed
2021-01-13 09:45:00,9.11,QA'ed
2021-01-13 10:00:00,8.84,QA'ed
2021-01-13 10:15:00,9.6,QA'ed
2021-01-13 10:30:00,10.46,QA'ed
2021-01-13 10:45:00,10.16,QA'ed
2021-01-13 11:00:00,9.22,QA'ed
2021-01-13 11:15:00,6.59,QA'ed
2021-01-13 11:30:00,7.38,QA'ed
2021-01-13 11:45:00,9.56,QA'ed
2021-01-13 12:00:00,8.41,QA'ed
2021-01-13 12:15:00,9.0,QA'ed
2021-01-13 12:30:00,8.36,QA'ed
2021-01-13 12:45:00,8.48,QA'ed
2021-01-13 13:00:00,8.3,QA'ed
2021-01-13 13:15:00,8.26,QA'ed
2021-01-13 13:30:00,9.92,QA'ed
2021-01-13 13:45:00,10.12,QA'ed
2021-01-13 14:00:00,6.34,QA'ed
2021-01-13 14:15:00,5.35,QA'ed
2021-01-13 14:30:00,7.0,QA'ed
2021-01-13 14:45:00,8.61,QA'ed
2021-01-13 15:00:00,9.19,QA'ed
2021-01-13 15:15:00,6.5,QA'ed
2021-01-13 15:30:00,7.54,QA'ed
2021-01-13 15:45:00,11.32,QA'ed
2021-01-13 16:00:00,11.52,QA'ed
2021-01-13 16:15:00,11.22,QA'ed
